date,time,doy,H_PI_1_1_1,LE_PI_1_1_1,FC_PI_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_f_1_1_1,LE_PI_f_1_1_1,H_PI_f_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
03/01/2016,21:30,3.895,-20.574825,7.465602,1.106861,0.837792,3.773968,101.781067,1.106861,7.4656,-20.574825,2479.584229,1.769677,0,1.3317,-4.541806,3.306,1.39225,0.28539
03/01/2016,22:00,3.916,-21.612131,6.331259,1.23901,0.808679,3.968393,100.251762,1.23901,6.3313,-21.612131,2122.940674,1.997011,0,1.2611,-4.672747,3.301,1.3844,0.14539
03/01/2016,22:30,3.937,-23.063017,6.283112,1.287442,0.759589,3.506584,102.86261,1.287442,6.2831,-23.063017,1648.656738,1.459174,0,1.1887,-4.759031,3.286,1.37922,0.091779
03/01/2016,23:00,3.958,-22.385054,5.083436,1.18624,0.746798,3.421097,99.261269,1.18624,5.0834,-22.385054,1614.219116,1.326639,0,1.1369,-4.842857,3.27,1.37419,0.18795
03/01/2016,23:30,3.979,-19.421553,8.919679,1.816922,0.875003,3.613135,91.079514,1.816922,8.9197,-19.421553,2992.653809,1.618445,0,1.099,-4.941347,3.255,1.36827,-0.44865
04/01/2016,00:00,4,-15.607676,8.94383,1.8902,0.777807,3.338893,90.615067,1.8902,8.9438,-15.607676,2615.708496,1.387813,0,1.041,-5.108052,3.243,1.35825,-0.53195
04/01/2016,00:30,4.02,-39.097233,9.409263,1.976621,0.782851,3.14373,89.29451,1.976621,9.4093,-39.097233,1064.640015,1.097529,0,0.99335,-5.252996,3.223,1.34953,-0.62709
04/01/2016,01:00,4.041,-42.709946,6.873977,1.719919,0.737562,3.393184,88.668541,1.719919,6.874,-42.709946,815.03656,1.101635,0,0.981,-5.268134,3.209,1.34862,-0.3713
04/01/2016,01:30,4.062,-40.523434,9.942398,2.038373,0.869002,3.646268,86.732307,2.038373,9.9424,-40.523434,1404.975342,1.574319,0,1.0607,-5.005115,3.203,1.36444,-0.67393
04/01/2016,02:00,4.083,-31.564745,11.584043,1.673113,0.904935,3.955756,85.306664,1.673113,11.584,-31.564745,2036.852417,2.043364,0,1.1493,-4.867362,3.195,1.37272,-0.3004
04/01/2016,02:30,4.104,-28.575724,13.552127,2.118827,0.89128,4.0459,84.105263,2.118827,13.552,-28.575724,2149.588135,1.918684,0,1.1509,-4.87389,3.184,1.37232,-0.7465
04/01/2016,03:00,4.124,-28.526085,9.46417,1.946585,0.849135,3.799928,87.183228,1.946585,9.4642,-28.526085,1862.096558,1.829223,0,1.1086,-4.842574,3.177,1.3742,-0.57238
04/01/2016,03:30,4.145,-22.410999,8.528455,1.713797,0.868393,3.908978,86.707863,1.713797,8.5285,-22.410999,2535.157227,1.901703,0,1.1245,-4.679748,3.165,1.38398,-0.32982
04/01/2016,04:00,4.166,-26.166925,9.829697,1.567076,0.987794,4.027268,85.937523,1.567076,9.8297,-26.166925,3195.675049,1.717214,0,1.1944,-4.522409,3.153,1.39342,-0.17366
04/01/2016,04:30,4.187,-22.633539,8.721798,1.451335,0.880849,4.347509,87.815582,1.451335,8.7218,-22.633539,2619.807373,2.163321,0,1.2099,-4.431111,3.136,1.39889,-0.052445
04/01/2016,05:00,4.208,-32.65197,12.016074,1.855894,0.85329,3.775197,88.190536,1.855894,12.016,-32.65197,1650.825073,1.984297,0,1.204,-4.332715,3.128,1.40478,-0.45111
04/01/2016,05:30,4.229,-38.151134,9.809375,1.647083,0.85943,3.547351,85.202415,1.647083,9.8094,-38.151134,1443.590698,1.970284,0,1.2078,-4.341798,3.123,1.40424,-0.24284
04/01/2016,06:00,4.249,-35.342361,9.927537,1.539827,0.845871,3.546855,84.902901,1.539827,9.9275,-35.342361,1485.712524,1.632163,0,1.2165,-4.373965,3.116,1.40231,-0.13751
04/01/2016,06:30,4.27,-40.541386,10.62288,1.934155,0.75873,3.4705,84.90583,1.934155,10.623,-40.541386,934.720032,1.424589,0,1.2224,-4.37775,3.117,1.40209,-0.53207
04/01/2016,07:00,4.291,-46.393669,13.483462,2.824839,0.791582,3.531146,85.338135,2.824839,13.483,-46.393669,927.571899,1.66078,0,1.246,-4.268758,3.108,1.40862,-1.4162
04/01/2016,07:30,4.312,-21.663948,10.794139,1.754479,0.786232,3.729444,89.384369,1.754479,10.794,-21.663948,1946.424438,1.613738,0,1.3164,-3.944905,3.106,1.42799,-0.32649
04/01/2016,08:00,4.333,-23.688866,10.475485,1.912538,0.872148,3.783674,91.760826,1.912538,10.475,-23.688866,2429.70752,2.191636,0,1.325,-3.732787,3.099,1.44066,-0.47188
04/01/2016,08:30,4.354,-21.432692,12.234116,1.354984,0.889647,3.722338,87.41291,1.354984,12.234,-21.432692,2850.371582,2.005286,0,1.325,-3.833548,3.092,1.43464,0.07966
04/01/2016,09:00,4.374,-33.820137,12.778118,1.551198,0.855698,3.649232,88.828979,1.551198,12.778,-33.820137,1607.343994,1.804046,8.477109,1.3087,-3.987385,3.079,1.42545,-0.12575
04/01/2016,09:30,4.395,-19.802382,9.419091,1.479042,0.766662,3.392474,82.860275,1.479042,9.4191,-19.802382,1974.320679,1.504838,35.5495,1.2759,-4.04803,3.074,1.42182,-0.057218
04/01/2016,10:00,4.416,-9.493275,9.122317,1.457629,0.943505,3.490126,82.946129,1.457629,9.1223,-9.493275,7676.148438,1.815582,68.76836,1.2985,-3.836008,3.066,1.4345,-0.023132
04/01/2016,10:30,4.437,22.179119,10.85568,1.128984,0.949769,3.893852,84.590523,1.128984,10.856,22.179119,-3351.5271,2.070071,100.092,1.3555,-3.48273,3.054,1.45558,0.32659
04/01/2016,11:00,4.458,56.79789,15.657051,0.867851,1.132544,4.514446,87.409996,0.867851,15.657,56.79789,-2219.040771,3.005948,120.0986,1.5009,-3.156417,3.035,1.47501,0.60716
04/01/2016,11:30,4.479,66.476555,13.069311,0.641263,1.039433,4.742599,88.428688,0.641263,13.069,66.476555,-1465.727051,2.998772,153.3306,1.5915,-2.937393,3.013,1.48803,0.84677
04/01/2016,12:00,4.499,103.285934,21.051146,0.543673,1.249105,4.72483,88.52047,0.543673,21.051,103.285934,-1637.153931,4.017836,171.082,1.706,-2.619122,2.999,1.50692,0.96324
04/01/2016,12:30,4.52,98.57885,18.686239,-0.324555,1.238157,5.930763,91.781509,-0.324555,18.686,98.57885,-1670.600708,4.482802,170.8412,1.8077,-2.524793,2.993,1.51251,1.8371
04/01/2016,13:00,4.541,97.35511,15.942183,-0.18603,1.162565,4.955108,87.919609,-0.18603,15.942,97.35511,-1400.315918,3.950998,145.0467,1.7944,-2.433401,2.986,1.51792,1.7039
04/01/2016,13:30,4.562,58.100735,16.57835,-0.595107,1.131764,5.446542,92.333412,-0.595107,16.578,58.100735,-2164.816406,3.929912,102.306,1.7575,-2.463297,2.976,1.51615,2.1113
04/01/2016,14:00,4.583,34.147449,14.090316,0.198531,1.251108,5.592335,89.196609,0.198531,14.09,34.147449,-4975.775391,3.992964,59.52936,1.7278,-2.557151,2.964,1.51059,1.3121
04/01/2016,14:30,4.604,23.216406,13.321125,-0.12008,1.096426,4.601961,90.545319,-0.12008,13.321,23.216406,-4925.870605,2.783292,64.63608,1.6894,-2.496316,2.948,1.51419,1.6343
04/01/2016,15:00,4.624,28.941904,17.650833,0.612883,1.071872,4.692812,86.946434,0.612883,17.651,28.941904,-3691.859619,2.978163,41.2822,1.6571,-2.433495,2.937,1.51791,0.90503
04/01/2016,15:30,4.645,1.200129,10.376208,0.559614,0.954042,4.388809,85.068802,0.559614,10.376,1.200129,-62779.48438,2.255595,20.85674,1.5852,-2.60739,2.932,1.50761,0.948
04/01/2016,16:00,4.666,-22.896326,10.35466,1.027626,0.84528,4.204746,80.371094,1.027626,10.355,-22.896326,2288.654541,2.141311,4.2725,1.5019,-2.767188,2.931,1.49814,0.47051
04/01/2016,16:30,4.687,-35.390896,11.515029,1.837652,0.810361,3.364702,82.434982,1.837652,11.515,-35.390896,1304.634399,1.545014,0,1.3842,-3.016487,2.926,1.48333,-0.35432
04/01/2016,17:00,4.708,-43.537537,8.251016,2.166198,0.617326,2.756259,76.988075,2.166198,8.251,-43.537537,468.841675,0.95442,0,1.2614,-3.23343,2.913,1.47043,-0.69577
04/01/2016,17:30,4.729,-51.96283,5.238268,2.246826,0.799858,3.475261,82.005005,2.246826,5.2383,-51.96283,854.480347,1.603764,0,1.3425,-2.739751,2.903,1.49976,-0.74706
04/01/2016,18:00,4.749,-36.419048,7.433917,1.345504,0.888657,3.784675,88.635223,1.345504,7.4339,-36.419048,1672.015869,2.162276,0,1.413,-2.220337,2.892,1.53052,0.18502
04/01/2016,18:30,4.77,-9.692601,7.969818,1.115332,0.907909,4.196323,89.282829,1.115332,7.9698,-9.692601,6699.765137,2.029015,0,1.4664,-1.8839,2.888,1.55039,0.43506
04/01/2016,19:00,4.791,-23.605333,14.216291,1.629256,0.873956,3.872789,87.981865,1.629256,14.216,-23.605333,2453.761963,2.092237,0,1.5541,-1.654563,2.894,1.5639,-0.065352
04/01/2016,19:30,4.812,-22.942223,13.350507,1.448277,0.930995,4.15063,90.663391,1.448277,13.351,-22.942223,3051.998047,2.275526,0,1.6057,-1.409237,2.902,1.57834,0.13006
04/01/2016,20:00,4.833,-13.056827,11.90907,1.292493,0.938194,3.897003,87.390953,1.292493,11.909,-13.056827,5488.007324,2.358629,0,1.7619,-1.169588,2.901,1.59241,0.29991
04/01/2016,20:30,4.854,-7.330672,13.073162,1.435564,0.838529,3.434324,88.371292,1.435564,13.073,-7.330672,6978.835938,1.590695,0,1.84,-1.074692,2.871,1.59797,0.16241
04/01/2016,21:00,4.874,-8.020945,11.505985,1.397295,0.680906,2.961246,76.997368,1.397295,11.506,-8.020945,3415.192139,1.561823,0,1.7194,-1.164573,2.854,1.5927,0.1954
04/01/2016,21:30,4.895,18.822727,4.259203,1.351716,0.518845,2.555059,62.221645,1.351716,4.2592,18.822727,-643.912048,0.850717,0,1.1486,-1.830256,2.851,1.55355,0.20184
04/01/2016,22:00,4.916,9.005328,6.584952,1.388743,0.55332,2.608794,63.185917,1.388743,6.585,9.005328,-1632.392212,0.824139,0,1.1281,-1.896199,2.849,1.54967,0.16092
04/01/2016,22:30,4.937,14.355007,9.011678,1.910034,0.635009,2.396018,58.775146,1.910034,9.0117,14.355007,-1547.869385,0.755131,0,1.0711,-1.957318,2.844,1.54606,-0.36397
04/01/2016,23:00,4.958,5.643583,8.664223,1.695556,0.627023,2.97236,56.979568,1.695556,8.6642,5.643583,-3790.479248,0.822712,0,1.0126,-2.077285,2.838,1.53898,-0.15658
04/01/2016,23:30,4.979,4.747654,7.912977,1.496145,0.649486,3.073566,62.707371,1.496145,7.913,4.747654,-5007.589844,1.04818,0,0.98824,-2.116359,2.832,1.53667,0.040525
05/01/2016,00:00,5,5.571263,9.952481,1.394287,0.655306,2.672387,59.198181,1.394287,9.9525,5.571263,-4383.080566,0.801518,0,0.9172,-2.161112,2.822,1.53403,0.13974
05/01/2016,00:30,5.02,-3.586386,14.047928,1.847569,0.692286,2.919755,55.50806,1.847569,14.048,-3.586386,8027.808594,0.820504,0,0.95674,-2.175398,2.816,1.53318,-0.31439
05/01/2016,01:00,5.041,0.132571,9.888986,1.331124,0.676187,3.135947,58.589794,1.331124,9.889,4.618316,-202370.3281,1.080954,0,1.0011,-2.208985,2.811,1.5312,0.20007
05/01/2016,01:30,5.062,6.156764,8.139673,1.747793,0.720349,2.98642,58.950989,1.747793,8.1397,6.156764,-5268.314453,1.25779,0,0.96513,-2.274359,2.8,1.52733,-0.22046
05/01/2016,02:00,5.083,13.231318,7.12764,1.6651,0.632064,2.712384,62.483433,1.6651,7.1276,13.231318,-1656.07373,0.921353,0,0.81999,-2.435009,2.799,1.51782,-0.14728
05/01/2016,02:30,5.104,11.443828,4.340938,1.287224,0.614667,2.983386,67.851593,1.287224,4.3409,11.443828,-1760.991089,1.036523,0,0.61703,-2.648452,2.796,1.50518,0.21795
05/01/2016,03:00,5.124,22.914524,5.28166,1.645561,0.693933,2.86223,64.512619,1.645561,5.2817,22.914524,-1265.49646,0.979368,0,0.4134,-2.813642,2.796,1.49538,-0.15018
05/01/2016,03:30,5.145,-11.168496,6.480857,1.487338,0.528012,2.496092,58.211288,1.487338,6.4809,3.640131,1143.816528,0.688309,0,0.26062,-3.04979,2.799,1.48135,-0.0059876
05/01/2016,04:00,5.166,-8.841145,16.486273,1.434261,0.523247,2.443601,55.831932,1.434261,16.486,-8.841145,1406.117798,0.725551,0,0.35046,-3.139387,2.804,1.47602,0.041762
05/01/2016,04:30,5.187,-6.720814,8.854546,1.324619,0.605075,2.587682,50.704411,1.324619,8.8545,-6.720814,2860.320068,0.932963,0,0.31343,-3.327474,2.801,1.46483,0.14021
05/01/2016,05:00,5.208,-5.661183,15.318538,1.387523,0.59558,2.508879,57.305428,1.387523,15.319,-5.661183,3238.250488,0.829322,0,0.40845,-3.485284,2.784,1.45543,0.067902
05/01/2016,05:30,5.229,-10.073298,15.67443,1.011206,0.769186,3.167439,53.777756,1.011206,15.674,-10.073298,3920.235596,1.308818,0,0.46581,-3.601751,2.768,1.44848,0.43727
05/01/2016,06:00,5.249,1.280492,10.512864,1.631161,0.763093,3.138235,61.822067,1.631161,10.513,1.280492,-30112.5332,1.130335,0,0.38907,-3.766092,2.747,1.43867,-0.19249
05/01/2016,06:30,5.27,-14.499058,3.910673,1.077988,0.622925,2.852534,56.895618,1.077988,3.9107,-14.499058,1446.626587,0.904438,0,0.35733,-3.952379,2.74,1.42754,0.34956
05/01/2016,07:00,5.291,-19.514256,7.943148,1.898378,0.611556,2.797155,51.735096,1.898378,7.9431,-19.514256,1017.037476,0.944199,0,0.33153,-4.354002,2.745,1.40351,-0.49487
05/01/2016,07:30,5.312,-28.337679,6.688002,1.220594,0.574913,2.605779,56.588253,1.220594,6.688,-28.337679,581.853088,0.94833,0,0.37165,-4.56243,2.74,1.39102,0.17042
05/01/2016,08:00,5.333,-46.839329,17.110958,1.543654,0.572988,2.506569,60.246906,1.543654,17.111,-46.839329,348.48465,0.699679,0,0.51421,-4.682681,2.733,1.3838,-0.15985
05/01/2016,08:30,5.354,-49.752541,7.218782,1.134691,0.543146,2.661966,63.80975,1.134691,7.2188,-49.752541,279.430695,0.891619,0,0.745,-4.730649,2.728,1.38092,0.24623
05/01/2016,09:00,5.374,-59.055714,13.962491,1.208394,0.533154,2.592669,62.928822,1.208394,13.962,-59.055714,222.648819,0.897618,5.671073,0.97142,-4.67303,2.743,1.38334,0.17495
05/01/2016,09:30,5.395,-44.699375,22.301531,1.080508,0.719011,2.851125,58.586361,1.080508,22.302,-44.699375,721.480042,1.197079,39.63897,1.204,-4.310765,2.741,1.40399,0.32348
05/01/2016,10:00,5.416,4.101487,20.580084,0.638627,0.780871,3.434529,53.743507,0.638627,20.58,4.101487,-10071.96875,1.53061,65.76866,1.3968,-3.911129,2.736,1.42679,0.78816
05/01/2016,10:30,5.437,29.215977,17.293217,0.295359,0.804277,3.590752,51.648632,0.295359,17.293,29.215977,-1544.946411,1.56809,58.84009,1.4599,-3.763441,2.73,1.43451,1.1392
05/01/2016,11:00,5.458,30.884501,10.563674,0.66857,0.701043,3.251061,47.498112,0.66857,10.564,30.884501,-967.862793,1.660802,75.27665,1.4109,-3.795893,2.72,1.4315,0.76293
05/01/2016,11:30,5.479,59.603249,18.206799,1.029618,0.885244,3.494288,47.255722,1.029618,18.207,59.603249,-1009.802124,1.835883,92.17018,1.4512,-3.771769,2.696,1.43185,0.40224
05/01/2016,12:00,5.499,22.444746,11.8507,0.924252,0.712567,3.505933,49.441605,0.924252,11.851,22.444746,-1398.541748,1.654679,73.09539,1.4471,-3.94831,2.683,1.42028,0.49603
05/01/2016,12:30,5.52,51.171192,13.456543,1.115762,0.85992,3.295778,51.004887,1.115762,13.457,51.171192,-1078.107178,1.473197,149.7378,1.5258,-3.773659,2.682,1.42958,0.31382
05/01/2016,13:00,5.541,63.533749,15.802048,1.053948,0.814391,3.55328,49.823772,1.053948,15.802,63.533749,-737.583313,1.861906,166.4184,1.6441,-3.359169,2.674,1.45305,0.39911
05/01/2016,13:30,5.562,67.509018,13.627023,0.616461,0.803131,3.298718,50.059788,0.616461,13.627,67.509018,-665.753601,1.657391,152.1924,1.714,-3.172879,2.67,1.46296,0.8465
05/01/2016,14:00,5.583,56.831711,8.830597,0.38935,0.717243,3.303501,47.424755,0.38935,8.8306,56.831711,-563.283142,1.655815,129.6091,1.7132,-3.11564,2.669,1.46523,1.0759
05/01/2016,14:30,5.604,40.085785,7.320803,0.402443,0.737202,3.433166,45.906693,0.402443,7.3208,40.085785,-867.139526,1.921658,99.21575,1.6166,-3.290386,2.667,1.45382,1.0514
05/01/2016,15:00,5.624,23.247496,8.374643,0.607728,0.733063,3.109515,42.392414,0.607728,8.3746,23.247496,-1470.171997,1.676152,64.24306,1.516,-3.518682,2.661,1.43925,0.83152
05/01/2016,15:30,5.645,-8.639798,3.938578,0.338132,0.499422,2.938659,38.461803,0.338132,3.9386,-8.639798,1250.886841,1.274862,30.06596,1.4195,-3.835819,2.654,1.41943,1.0813
05/01/2016,16:00,5.666,-36.541035,5.188137,0.5836,0.551155,2.573296,32.302185,0.5836,5.1881,-36.541035,397.515015,1.055291,4.774576,1.3251,-4.292127,2.647,1.39137,0.80777
05/01/2016,16:30,5.687,-29.343351,1.787872,-0.214941,0.532745,2.295827,35.924,1.3788591,1.7879,-29.343351,447.050568,0.953101,0,1.23,-4.772467,2.643,1.36185,-0.017005
05/01/2016,17:00,5.708,-40.257828,1.827527,0.455375,0.531847,2.731174,32.525379,0.455375,1.8275,-40.257828,324.200775,1.19172,0,1.1012,-5.25678,2.632,1.33208,0.87671
05/01/2016,17:30,5.729,-23.61327,-1.80264,0.326506,0.497861,2.499382,30.307138,0.326506,-1.8026,-23.61327,453.38797,0.965211,0,0.96318,-5.727374,2.65,1.30311,0.9766
05/01/2016,18:00,5.749,-30.099199,2.366149,0.74318,0.559388,2.573802,29.882195,0.74318,2.3661,-30.099199,504.529419,1.124777,0,0.81004,-6.187847,2.642,1.27472,0.53154
05/01/2016,18:30,5.77,-29.301783,2.985285,0.898825,0.576479,2.612611,43.89349,0.898825,2.9853,-29.301783,567.225403,1.065557,0,0.73799,-6.548976,2.614,1.25226,0.35343
05/01/2016,19:00,5.791,-33.863426,3.004217,1.158265,0.617059,2.548122,48.661114,1.158265,3.0042,-33.863426,601.927246,0.852443,0,0.67979,-6.874249,2.619,1.23193,0.073669
05/01/2016,19:30,5.812,-35.222675,-0.984989,0.8713,0.490069,2.224189,40.102642,0.8713,-0.98499,-35.222675,289.896088,0.665546,0,0.56417,-7.328664,2.616,1.20393,0.33263
05/01/2016,20:00,5.833,-31.099913,-1.50971,0.494669,0.362628,2.022209,35.071503,1.1986987,-1.5097,-31.099913,133.020554,0.51385,0,0.48732,-7.634448,2.608,1.1848,-0.013904
05/01/2016,20:30,5.854,-28.501661,-1.382208,1.181895,0.55484,2.888422,34.340836,1.181895,-1.3822,-28.501661,519.907104,1.036488,0,0.40626,-7.91828,2.626,1.16699,-0.014908
05/01/2016,21:00,5.874,-29.276817,-1.863616,1.383683,0.681521,3.145581,37.092312,1.383683,-1.8636,-29.276817,938.003784,1.541968,0,0.35288,-8.132952,2.61,1.15332,-0.23037
05/01/2016,21:30,5.895,-25.85351,-2.528226,1.137649,0.662074,2.920709,38.465473,1.137649,-2.5282,-25.85351,973.841003,1.287348,0,0.27984,-8.503261,2.583,1.1304,-0.0072502
05/01/2016,22:00,5.916,-12.588335,-2.144831,0.786801,0.616369,2.828564,44.049973,0.786801,-2.1448,-12.588335,1613.775757,0.84969,0,0.22039,-8.75398,2.576,1.11462,0.32782
05/01/2016,22:30,5.937,-22.636995,-2.869566,0.550332,0.547524,2.581125,47.178616,0.550332,-2.8696,-22.636995,629.040955,0.880217,0,0.17868,-8.890692,2.582,1.10564,0.55531
05/01/2016,23:00,5.958,-14.638624,-2.702354,1.079324,0.605613,2.355811,44.302601,1.079324,-2.7024,-14.638624,1316.356323,0.71954,0,0.14128,-9.068561,2.566,1.09423,0.01491
05/01/2016,23:30,5.979,-19.287212,-2.170974,0.800232,0.495507,2.178179,36.97625,0.800232,-2.171,-19.287212,547.223755,0.717424,0,0.11191,-9.280395,2.555,1.08082,0.28059
06/01/2016,00:00,6,-28.5989,-2.686553,0.763232,0.467582,2.276576,37.653831,0.763232,-2.6866,-28.5989,310.103821,0.69015,0,0.098965,-9.410674,2.559,1.07227,0.30904
06/01/2016,00:30,6.02,-26.476723,-2.312186,0.823017,0.474853,2.581429,34.62756,0.823017,-2.3122,-26.476723,350.828674,0.912689,0,0.11142,-9.413891,2.562,1.07126,0.24824
06/01/2016,01:00,6.041,-17.354692,-2.748333,1.334327,0.584045,2.435891,42.632874,1.334327,-2.7483,-17.354692,995.874207,0.843238,0,0.1128,-9.435083,2.548,1.06918,-0.26515
06/01/2016,01:30,6.062,-31.704365,-3.27898,1.009162,0.547905,2.403532,45.133293,1.009162,-3.279,-31.704365,450.067078,0.641353,0,0.11163,-9.468765,2.538,1.06636,0.057199
06/01/2016,02:00,6.083,-19.912134,-2.400185,0.899073,0.51415,2.192836,40.404274,0.899073,-2.4002,-19.912134,592.151611,0.761953,0,0.11094,-9.532627,2.524,1.06177,0.16269
06/01/2016,02:30,6.104,-20.387703,-2.622924,1.336772,0.495752,2.290527,39.825516,1.336772,-2.6229,-20.387703,518.447876,0.692914,0,0.10527,-9.575581,2.511,1.05841,-0.27836
06/01/2016,03:00,6.124,-25.935556,-2.67708,1.401004,0.473944,2.364701,37.976048,1.401004,-2.6771,-25.935556,356.093109,0.655564,0,0.10584,-9.617966,2.497,1.05509,-0.34591
06/01/2016,03:30,6.145,-31.091516,-2.808238,1.169001,0.419528,2.211397,38.985023,1.169001,-2.8082,-31.091516,206.024567,0.654527,0,0.10361,-9.657324,2.482,1.05196,-0.11704
06/01/2016,04:00,6.166,-37.197319,-2.912282,1.552843,0.499021,2.733848,48.004147,1.552843,-2.9123,-37.197319,289.82016,0.767944,0,0.11359,-9.250971,2.477,1.07509,-0.47776
06/01/2016,04:30,6.187,-34.482815,-3.555313,2.080866,0.615872,2.885566,53.994938,2.080866,-3.5553,-34.482815,587.701538,0.833611,0,0.13557,-9.004509,2.463,1.08877,-0.9921
06/01/2016,05:00,6.208,-40.507496,-2.865036,1.539708,0.569542,2.482002,48.931744,1.539708,-2.865,-40.507496,395.668701,0.629381,0,0.14352,-8.943012,2.454,1.09154,-0.44817
06/01/2016,05:30,6.229,-36.232254,-3.2113,1.467578,0.527197,2.313591,44.355457,1.467578,-3.2113,-36.232254,350.843323,0.712581,0,0.14074,-8.924184,2.444,1.0918,-0.37578
06/01/2016,06:00,6.249,-33.713993,-3.398334,1.049416,0.620619,2.511236,40.914276,1.049416,-3.3983,-33.713993,615.112122,0.910961,0,0.15394,-8.868932,2.439,1.0942,0.044786
06/01/2016,06:30,6.27,-37.567852,-2.439368,1.241011,0.601202,3.015032,43.098698,1.241011,-2.4394,-37.567852,501.801239,1.038038,0,0.17187,-8.89353,2.434,1.09191,-0.1491
06/01/2016,07:00,6.291,-39.837109,-2.726945,1.851318,0.641473,3.080548,44.741253,1.851318,-2.7269,-39.837109,574.823792,1.064668,0,0.19771,-8.809706,2.425,1.09598,-0.75534
06/01/2016,07:30,6.312,-31.223547,2.345234,1.343663,0.696831,3.436104,46.586327,1.343663,2.3452,-31.223547,940.122314,1.094317,0,0.20179,-8.935442,2.42,1.08776,-0.25591
06/01/2016,08:00,6.333,-28.28297,-1.949594,1.325073,0.643151,3.114506,44.651009,1.325073,-1.9496,-28.28297,816.012573,1.08282,0,0.19782,-9.023241,2.408,1.08177,-0.2433
06/01/2016,08:30,6.354,-23.222183,-2.418245,1.309206,0.615223,2.932443,47.075775,1.309206,-2.4182,-23.222183,869.913757,0.857022,0,0.17672,-9.14264,2.397,1.07394,-0.23527
06/01/2016,09:00,6.374,-19.330994,-2.362617,1.48855,0.665438,2.988957,44.818821,1.48855,-2.3626,-19.330994,1322.36438,1.004553,6.679082,0.16477,-9.182378,2.387,1.07078,-0.41777
06/01/2016,09:30,6.395,-6.327703,-2.431923,1.257048,0.659909,3.133679,42.359173,1.257048,-2.4319,-6.327703,3939.938232,1.174898,43.64685,0.17018,-9.143871,2.372,1.0722,-0.18485
06/01/2016,10:00,6.416,0.648078,3.396158,1.517588,0.689332,3.229201,43.162487,1.517588,3.3962,8.89328,-43847.22656,1.233402,80.40266,0.19079,-8.930807,2.36,1.0838,-0.43379
06/01/2016,10:30,6.437,24.114262,5.76535,1.069028,0.756897,3.58628,44.376968,1.069028,5.7653,24.114262,-1560.00647,1.531489,115.3231,0.23018,-8.495029,2.35,1.10837,0.039343
06/01/2016,11:00,6.458,38.575596,6.535414,0.524277,0.810483,3.295997,45.606487,0.524277,6.5354,38.575596,-1197.339966,1.303929,142.9625,0.27358,-7.931147,2.342,1.14036,0.61608
06/01/2016,11:30,6.479,40.050785,6.358453,0.778786,0.607979,2.89629,47.621521,0.778786,6.3585,40.050785,-486.810181,1.317577,161.3943,0.36527,-7.245408,2.333,1.17935,0.40057
06/01/2016,12:00,6.499,43.64164,10.258895,0.856659,0.699749,2.52616,48.734688,0.856659,10.259,43.64164,-681.139404,0.956072,171.9883,0.47015,-6.668754,2.303,1.2119,0.35524
